mined_at,created_at,year,month,day,day_of_week,hour,minute,screen_name,tweet_id,tweet_id_str,retweet_count,favorite_count,source,hashtags,urls,language,user_favourites_count,followers_count,friends_count,text
2020-06-24 17:06:45.599124,2020-04-06 18:19:43+00:00,2020,4,6,0,18,19,picnic,1247227502612877313,1247227502612877313,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@reumerd Ik kan mij voorstellen dat dat vervelend is, Dennis! Is er een plek in de straat waar onze bezorgers beter kunnen parkeren? Ik denk graag met je mee. ^Yannick"
2020-06-24 17:06:45.599124,2020-04-06 18:27:17+00:00,2020,4,6,0,18,27,picnic,1247229404817903622,1247229404817903622,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@joopjr Goed dat je dit even aangeeft. Heb je op dit moment een goede internetverbinding?
2020-06-24 17:06:45.599124,2020-04-06 18:36:24+00:00,2020,4,6,0,18,36,picnic,1247231700414889985,1247231700414889985,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@joopjr Fijn dat het weer werkt! Fijne avond.
2020-06-24 17:06:45.599124,2020-04-06 19:10:53+00:00,2020,4,6,0,19,10,picnic,1247240377159032834,1247240377159032834,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@DeMootje80 Dat willen we inderdaad heel graag, maar het is een lastige opgave om groepen klanten te onderscheiden en voorrang te geven.  Dit initiatief waarbij zorgmedewerkers van het Erasmus MC voorrang krijgen, zien we als een mooie eerste stap.   Uitbreiden is zeker een optie"
2020-06-24 17:06:45.599124,2020-04-06 19:45:46+00:00,2020,4,6,0,19,45,picnic,1247249158714638336,1247249158714638336,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],en,3885,4842,5,"@douglasdd Ah that's unfortunate. Due to the developments around COVID19, our delivery moments are very popular. Everyday at 09.00 in the morning the delivery moments are refreshed. Be sure to check the app after 09.00 to see if there's a available slot for you! ^Yannick"
2020-06-24 17:06:45.599124,2020-04-07 07:36:55+00:00,2020,4,7,1,7,36,picnic,1247428124486361088,1247428124486361088,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@ingrid_jager2 Wij zijn een samenwerking aan gegaan met het Erasmus ziekenhuis. Uiteraard zijn wij ook druk bezig met andere samenwerkingen. Om 9:00 komen alle beschikbare bezorg momenten online. Hopelijk lukt het dan te bestellen. ^Victor
2020-06-24 17:06:45.599124,2020-04-07 10:16:38+00:00,2020,4,7,1,10,16,picnic,1247468319315197953,1247468319315197953,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@allac00 Om 9:00 komen de beschikbare bezorg momenten online. De dinsdag is helaas nog niet beschikbaar gemaakt. De reden hiervoor is dat wij dan beter kunnen inschatten hoeveel er moet worden ingekocht bij de leverancier. ^Victor
2020-06-24 17:06:45.599124,2020-04-07 10:23:24+00:00,2020,4,7,1,10,23,picnic,1247470019715440643,1247470019715440643,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@allac00 Om 9:00 komen de beschikbare momenten zichtbaar in de app :). ^Victor
2020-06-24 17:06:45.599124,2020-04-07 10:58:59+00:00,2020,4,7,1,10,58,picnic,1247478974592307201,1247478974592307201,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@135mm_EHV Fijn dat je een bezorg moment hebt gescoord! Helaas nemen wij nog geen statiegeld mee. Dit zal voorlopig nog even zo doorgaan, sorry! ^Victor"
2020-06-24 17:06:45.599124,2020-04-07 15:09:56+00:00,2020,4,7,1,15,9,picnic,1247542130219741185,1247542130219741185,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@authenticPoppie Hoi Ria, over welke prijs heb je het precies? ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 15:12:05+00:00,2020,4,7,1,15,12,picnic,1247542671297490946,1247542671297490946,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@ferskenvann Elke dag om 09.00u verschijnt het bezorgmoment voor 7 dagen later in de app. Wat mijn collega zegt klopt dus, morgenochtend komt het bezorgmoment van volgende week woensdag online. ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 16:28:09+00:00,2020,4,7,1,16,28,picnic,1247561815149682689,1247561815149682689,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@ferskenvann Wellicht bedoelde mijn collega dat er niet MEER dan 7 dagen van te voren kan worden besteld? Beetje verwarrend inderdaad, excuses! ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 17:46:12+00:00,2020,4,7,1,17,46,picnic,1247581453887721479,1247581453887721479,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@hfsnijder Bedoel je de flammkuchen? Wij hebben het deeg hiervoor zeker in ons assortiment, die zie ik ook op het screenshot dat je hebt gepost! ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 18:10:45+00:00,2020,4,7,1,18,10,picnic,1247587631287992328,1247587631287992328,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@hfsnijder Harm, ik stuur je even een PB. Ik zoek dit graag met je uit want het lijkt erop dat er iets niet helemaal goed gaat. ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 18:12:49+00:00,2020,4,7,1,18,12,picnic,1247588153860464640,1247588153860464640,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@FlorisMeulbroek We doen erg ons best, maar op dit moment is het érg druk. Excuses voor het ongemak, ik hoop dat er snel een bezorgmoment voor je bij zit. ^Wesley"
2020-06-24 17:06:45.599124,2020-04-07 19:45:49+00:00,2020,4,7,1,19,45,picnic,1247611556646584320,1247611556646584320,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@authenticPoppie Bedankt voor je begrip. Het is  een beslissing geweest die uiteindelijk beter is voor hopelijk iedereen. Het heeft te maken met de efficiëntie waarmee we bezorgen, en vooral in deze tijd is dat natuurlijk waardevol. Hopelijk kun je nog vaak bestellen :) ^Wesley"
2020-06-24 17:06:45.599124,2020-04-08 07:50:28+00:00,2020,4,8,2,7,50,picnic,1247793922912313344,1247793922912313344,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@37Neelram https://t.co/Vsg0tfmL7B
2020-06-24 17:06:45.599124,2020-04-08 07:51:24+00:00,2020,4,8,2,7,51,picnic,1247794156983840768,1247794156983840768,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@kazper https://t.co/s4ADunzMoE
2020-06-24 17:06:45.599124,2020-04-08 07:56:51+00:00,2020,4,8,2,7,56,picnic,1247795526470258688,1247795526470258688,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@GeheimErnesto @HelloFreshNL Er bestaan geen vaste klanten -&gt; alle klanten die bij ons bestellen, hebben een Picnic account en bestellen dus al bij ons. Onze excuses dat het drukker is dan normaal :(. Als je ergens anders wel een plekje kunt bemachtigen, raad ik dat zeker aan :). ^Nadien"
2020-06-24 17:06:45.599124,2020-04-08 15:44:43+00:00,2020,4,8,2,15,44,picnic,1247913271748956160,1247913271748956160,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@KittyWilgers https://t.co/0yZU2sIfXP
2020-06-24 17:06:45.599124,2020-04-08 17:07:33+00:00,2020,4,8,2,17,7,picnic,1247934116634546183,1247934116634546183,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],nl,3885,4842,5,"@Angel_DamianDH Het klopt inderdaad dat je een standaard berichtje terug krijgt! Hier in staat ook dat mocht je het antwoord niet kunnen vinden, we je zo snel mogelijk verder helpen. ^Lino"
2020-06-24 17:06:45.599124,2020-04-08 17:38:57+00:00,2020,4,8,2,17,38,picnic,1247942017486815233,1247942017486815233,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@DalamarNL Ik begrijp dat als je regelmatig bestelde het éxtra balen is als er nu geen moment meer beschikbaar is. We doen echt ons best om meer capaciteit te creëren zodat we nog meer klanten kunnen helpen en kijken continu naar verbeteringen. ^Lino
2020-06-24 17:06:45.599124,2020-04-08 20:53:04+00:00,2020,4,8,2,20,53,picnic,1247990869841543169,1247990869841543169,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@VerzWrk https://t.co/04FTzUjRCN
2020-06-24 17:06:45.599124,2020-04-09 07:14:39+00:00,2020,4,9,3,7,14,picnic,1248147295901753344,1248147295901753344,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@betamacx Iedereen bij Picnic doet zijn uiterste best om klanten van boodschappen te voorzien. Vervelend dat het nog niet gelukt is! Het is belangrijk om voor 9.00 uur de app af te sluiten en deze weer te openen als je wilt bestellen. Mocht je niets zien, blijf als het kan de app refreshen"
2020-06-24 17:06:45.599124,2020-04-09 07:16:36+00:00,2020,4,9,3,7,16,picnic,1248147788556316672,1248147788556316672,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@bs87 Het is belangrijk om voor 9.00 uur de app af te sluiten en deze weer te openen als je wilt bestellen. Mocht je niets zien, blijf als het kan zo nu en dan de app refreshen zodat een nieuw bezorgmoment zichtbaar wordt. ^Jordan"
2020-06-24 17:06:45.599124,2020-04-09 07:18:21+00:00,2020,4,9,3,7,18,picnic,1248148227993600000,1248148227993600000,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@eliseclement Vervelend dat het nog niet gelukt is! Ik geef je graag wat meer informatie hierover. Zou je ons een privéberichtje willen sturen? ^Jordan
2020-06-24 17:06:45.599124,2020-04-09 11:32:20+00:00,2020,4,9,3,11,32,picnic,1248212143570386944,1248212143570386944,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@AmsterdamNurse Zou je ons een privéberichtje willen sturen? Dan help ik je daar graag verder 🙂. ^Jordan
2020-06-24 17:06:45.599124,2020-04-09 16:18:36+00:00,2020,4,9,3,16,18,picnic,1248284186089336833,1248284186089336833,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@Witigo Oei, wat balen! Heb je misschien een ander toestel waarop je de app kunt downloaden? De app is te downloaden op een smartphone of tablet. Hopelijk kun je dan alsnog gebruik maken van de app. ^Mylène"
2020-06-24 17:06:45.599124,2020-04-09 18:22:35+00:00,2020,4,9,3,18,22,picnic,1248315387944603651,1248315387944603651,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@Riiaanne @dominos https://t.co/YjZDf8w6h4
2020-06-24 17:06:45.599124,2020-04-09 18:23:08+00:00,2020,4,9,3,18,23,picnic,1248315524330766338,1248315524330766338,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@rotterdam74 Ik stuur je even een privébericht zodat ik met je kan meekijken wat er misgaat. ^Mylène
2020-06-24 17:06:45.599124,2020-04-09 18:45:27+00:00,2020,4,9,3,18,45,picnic,1248321141086859264,1248321141086859264,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@PlayingIndies Zolang het in het krat past, kunnen de flessen mee terug naar de lokale hub :) ^Mylène"
2020-06-24 17:06:45.599124,2020-04-09 19:44:27+00:00,2020,4,9,3,19,44,picnic,1248335987379445761,1248335987379445761,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@rolandweyers Morgenochtend om 09.00 worden de bezorgmomenten inderdaad weer geupdate. We zijn druk bezig met ons capaciteit te vergroten zodat we meer klanten kunnen helpen in deze tijd. Ik zal jouw feedbackpunt over het maximum bestelbedrag doorgeven. Hopelijk tot snel! ^Mylène
2020-06-24 17:06:45.599124,2020-04-10 07:01:17+00:00,2020,4,10,4,7,1,picnic,1248506318471573506,1248506318471573506,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@benvanbalgoijen Helaas nog niet Ben, sorry! Zodra het zo ver is zullen wij je per mail op de hoogte stellen. ^Victor"
2020-06-24 17:06:45.599124,2020-04-10 07:08:31+00:00,2020,4,10,4,7,8,picnic,1248508140456415233,1248508140456415233,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@CharlievBerkel Om 9:00 komen de beschikbare bezorg momenten voor jouw wijk vrij. De vrijdag zal van de week beschikbaar worden. Voor nu is het nog niet mogelijk om de vrijdag te selecteren. ^Victor
2020-06-24 17:06:45.599124,2020-04-10 10:40:44+00:00,2020,4,10,4,10,40,picnic,1248561545237467136,1248561545237467136,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@Birgitbir Het kan inderdaad even duren voordat je toegang hebt tot de app. Wij zijn druk bezig de capaciteit te vergroten in Utrecht zodat wij meer mensen kunnen accepteren. Wij zullen je per mail op de hoogte houden. ^Victor
2020-06-24 17:06:45.599124,2020-04-10 11:28:40+00:00,2020,4,10,4,11,28,picnic,1248573607300812800,1248573607300812800,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@MeijerMJ Ik snap dat je graag wil bestellen. Helaas sta je nog op de wachtlijst en doen wij ons best dit zo snel mogelijk te laten verlopen. Wij zijn druk bezig de capaciteit te vergroten, zodat er meer mensen geaccepteerd kunnen worden. Nog even geduld. ^Victor"
2020-06-24 17:06:45.599124,2020-04-11 09:25:45+00:00,2020,4,11,5,9,25,picnic,1248905063550025728,1248905063550025728,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@aniettwiet hoi Anita! Ik snap dat dit heel vervelend is. Elke dag bieden we in ieder geval een optie aan, dit kan ook al eerder in de week zijn. Zag je die dag open staan tussen 09:00 en 10:00 uur? ^Esmee"
2020-06-24 17:06:45.599124,2020-04-11 09:26:56+00:00,2020,4,11,5,9,26,picnic,1248905362272595968,1248905362272595968,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@NL_Ray hoi Ray! Elke ochtend tussen 09:00 en 10:00 uur bieden we een dag aan. Dit kan ook een dag zijn eerder in de week. Kwam deze niet open te staan vanochtend? ^Esmee
2020-06-24 17:06:45.599124,2020-04-11 11:44:40+00:00,2020,4,11,5,11,44,picnic,1248940025787580417,1248940025787580417,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@aniettwiet wat vervelend! Ah, zelfs in de nacht! Dit moment komt alleen. Het is handig als je het mandje al klaar hebt staan, zodat je om 09:00 uur de bestelling kunt plaatsen op de dag die aangeboden wordt. Ik hoop dat het morgen lukt! ^Esmee"
2020-06-24 17:06:45.599124,2020-04-11 12:01:55+00:00,2020,4,11,5,12,1,picnic,1248944363683688448,1248944363683688448,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@aniettwiet de capaciteit is verhoogd en we bieden dus sowieso een optie aan. Dan moet het lukken hierop de bestelling te plaatsen! ^Esmee
2020-06-24 17:06:45.599124,2020-04-11 18:05:15+00:00,2020,4,11,5,18,5,picnic,1249035799024357376,1249035799024357376,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@Jan__ST Het duurt inderdaad wat langer dan normaal helaas. Wij zijn druk bezig de capaciteit te vergroten zodat er meer mensen geaccepteerd kunnen worden. Nog even geduld! ^Victor
2020-06-24 17:06:45.599124,2020-04-12 11:17:58+00:00,2020,4,12,6,11,17,picnic,1249295693682008064,1249295693682008064,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@JochemOdinot Wij hebben inderdaad deze verandering doorgevoerd. De reden hiervoor is dat de wagentjes dan efficiënter zullen worden benut. ^Victor
2020-06-24 17:06:45.599124,2020-04-12 18:10:18+00:00,2020,4,12,6,18,10,picnic,1249399459567599617,1249399459567599617,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@DeniseHilhorst Dat ziet er goed uit Denise🤤 Eet smakelijk! ^Wesley
2020-06-24 17:06:45.599124,2020-04-13 07:05:38+00:00,2020,4,13,0,7,5,picnic,1249594578765787137,1249594578765787137,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@PeterFPico Wat balen dat het niet gelukt is om een bezorgmoment te kiezen! Goed om te weten is dat we elke dag opnieuw kijken voor welke dagen er bij jou in de wijk nog een plekje vrij is. Op basis daarvan updaten we dagelijks om 9.00 de bezorgmomenten in de app. ^Lino
2020-06-24 17:06:45.599124,2020-04-13 09:29:59+00:00,2020,4,13,0,9,29,picnic,1249630904877793280,1249630904877793280,0,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],[],nl,3885,4842,5,"@remkohartman Goede vraag, Remko! Ik ga het even navragen bij mijn collega's en kom er later even op terug met een antwoord voor je. :) ^Lino"
2020-06-24 17:06:45.599124,2020-04-13 14:11:55+00:00,2020,4,13,0,14,11,picnic,1249701855216701443,1249701855216701443,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@elkanvanderraaf https://t.co/Q8ftKwG6hA
2020-06-24 17:06:45.599124,2020-04-13 15:06:04+00:00,2020,4,13,0,15,6,picnic,1249715483303182337,1249715483303182337,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@Coralyne9 Wat fijn dat we weer bij je langs komen met boodschappen. Tot snel! :) ^Michelle
2020-06-24 17:06:45.599124,2020-04-13 16:40:02+00:00,2020,4,13,0,16,40,picnic,1249739129832779778,1249739129832779778,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@mfprojects Het inderdaad jammer als het moeilijk lukt een bezorgmoment te bemachtigen. Ik stuur je even een privéberichtje! ^Michelle
2020-06-24 17:06:45.599124,2020-04-13 17:15:13+00:00,2020,4,13,0,17,15,picnic,1249747986139287553,1249747986139287553,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@hooftpijn @Dierbescherming @WakkerDier Dat is inderdaad niet helemaal de bedoeling. Ik help je graag verder. Zou je mij een privéberichtje willen sturen zodat ik jouw account erbij kan pakken? ^Michelle
2020-06-24 17:06:45.599124,2020-04-13 17:17:19+00:00,2020,4,13,0,17,17,picnic,1249748511563931653,1249748511563931653,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@AmsterdamNurse Wat goed om te horen dat je blij bent met onze service. Daar doen we het voor! Hopelijk tot snel :) ^Michelle
2020-06-24 17:06:45.599124,2020-04-13 19:41:56+00:00,2020,4,13,0,19,41,picnic,1249784909176111105,1249784909176111105,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@pauladegeest https://t.co/RkKZ58Qlbu
2020-06-24 17:06:45.599124,2020-04-14 07:03:33+00:00,2020,4,14,1,7,3,picnic,1249956443958251520,1249956443958251520,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],en,3885,4842,5,@AstroRach For now we only provide a Dutch application. I will forward your feedback. Hopefully they will add it in the future. ^Victor
2020-06-24 17:06:45.599124,2020-04-14 14:03:07+00:00,2020,4,14,1,14,3,picnic,1250062030431756288,1250062030431756288,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@sander55 Wat jammer om te horen dat er niet gereageerd is op jouw DM. Ik heb het even na gekeken en ik zie er geen tussen staan? Wil je dit opnieuw versturen naar ons? Ik kijk er dan graag even naar. ^Victor
2020-06-24 17:06:45.599124,2020-04-14 17:38:17+00:00,2020,4,14,1,17,38,picnic,1250116178099556353,1250116178099556353,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],und,3885,4842,5,@CardioIAN @MihaiTrofenciuc @Bartissimus @VerheijenJos @drnvanmieghem @UMCUtrecht https://t.co/jLzCcsmIxA
2020-06-24 17:06:45.599124,2020-04-15 07:53:20+00:00,2020,4,15,2,7,53,picnic,1250331358913654785,1250331358913654785,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@doreenterbeest Hoe dichter bij de bezorgdag, hoe beter we weten hoeveel medewerkers er beschikbaar zijn. Daarom kijken we elke ochtend om 9.00 uur voor welke dagen we beschikbaar kunnen maken. Het kan dus zijn dat je nog niet kunt bestellen voor over 7 dagen, maar wel eerder in de week. ^Mylène"
2020-06-24 17:06:45.599124,2020-04-15 12:35:37+00:00,2020,4,15,2,12,35,picnic,1250402395718406144,1250402395718406144,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@MissyFrissie Hi Sandra. Er is geen storing bekend bij ons. Ik stuur je even een PM! ^Mylène
2020-06-24 17:06:45.599124,2020-04-15 15:52:18+00:00,2020,4,15,2,15,52,picnic,1250451893429682178,1250451893429682178,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@RupsNL Ik zou de app hiervoor deze dagen in de gaten houden! 😃🟠 ^Jordan
2020-06-24 17:06:45.598736,2020-04-15 17:02:10+00:00,2020,4,15,2,17,2,picnic,1250469476845473793,1250469476845473793,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@joycemarie488 Dat is leuk om te horen 😃 🙌! Dank je wel. ^Jordan
2020-06-24 17:06:45.598736,2020-04-15 19:21:17+00:00,2020,4,15,2,19,21,picnic,1250504486696730626,1250504486696730626,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@edwinvossen Hmm.. dat ziet er inderdaad wat vreemd uit! 🧐 Zou je ons een privéberichtje willen sturen? Dan help ik je graag verder
2020-06-24 17:06:45.598736,2020-04-16 08:18:07+00:00,2020,4,16,3,8,18,picnic,1250699982849617920,1250699982849617920,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@breinie Mondkapje of niet, we staan voor je klaar Reinoud! ^Yannick https://t.co/0wIf2Rjxg5"
2020-06-24 17:06:45.598736,2020-04-16 08:27:32+00:00,2020,4,16,3,8,27,picnic,1250702353910706179,1250702353910706179,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@sanderblote We gaan ons best doen om je zo snel mogelijk te voorzien van onze service. Helaas is het in sommige gebieden erg druk en kan het daarom langer duren dan normaal. Zodra het zover is laten we het je gelijk weten! Eenmaal erbij, nooit meer in de rij. ^Yannick💪"
2020-06-24 17:06:45.598736,2020-04-16 17:01:44+00:00,2020,4,16,3,17,1,picnic,1250831754472144908,1250831754472144908,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,"@rickvdbosch Geen dank hoor! Wel balen om te zien dat de paprika klem zat, Rick! Ik stuur je even een DM. ^Wesley"
2020-06-24 17:06:45.598736,2020-04-17 07:27:45+00:00,2020,4,17,4,7,27,picnic,1251049696581365760,1251049696581365760,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@martijnmk Dat is inderdaad vreemd! Excuses. De vrijdag van 24 april is nog niet beschikbaar. Deze zal later in de aankomende week beschikbaar komen als bezorg moment. ^Victor
2020-06-24 17:06:45.598736,2020-04-17 07:36:27+00:00,2020,4,17,4,7,36,picnic,1251051886293192704,1251051886293192704,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@martijnmk Ja dat klopt ! ^Victor
2020-06-24 17:06:45.598736,2020-04-17 08:44:07+00:00,2020,4,17,4,8,44,picnic,1251068912164356096,1251068912164356096,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@michaelelbers Wil jij ons een privé bericht sturen met je postcode en huisnummer? Ik kijk er graag even naar. ^Victor
2020-06-24 17:06:45.598736,2020-04-17 08:53:35+00:00,2020,4,17,4,8,53,picnic,1251071297758679041,1251071297758679041,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@M_zanatt Helaas kan ik je geen indicatie geven over hoe lang de wachtlijst gaat duren. Wij doen ons best de capaciteit zo snel mogelijk te vergroten. Nog even geduld! ^Victor
2020-06-24 17:06:45.598736,2020-04-17 17:00:24+00:00,2020,4,17,4,17,0,picnic,1251193807024070661,1251193807024070661,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,"@MicheleBuis Dat is natuurlijk erg leuk! Lief dat jij onze bezorger ook wil helpen met tillen, Hoeft natuurlijk niet, maar mag wel. Lief!  Geniet van de boodschappen. 😊🙌 ^Yannick"
2020-06-24 17:06:45.598736,2020-04-17 19:37:23+00:00,2020,4,17,4,19,37,picnic,1251233313420869632,1251233313420869632,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],nl,3885,4842,5,@User18021 Dit is inderdaad niet helemaal de bedoeling. Kan je mij een PB sturen met daarin de plek waar dit geweest is en hoelaat? Dan gaan we ervoor zorgen dat de bezorger hierop wordt aangesproken. ^Yannick
2020-06-24 17:06:45.598736,2020-04-17 20:31:41+00:00,2020,4,17,4,20,31,picnic,1251246977767088129,1251246977767088129,0,,"<a href=""http://www.zendesk.com"" rel=""nofollow"">Zendesk</a>",[],[],nl,3885,4842,5,@Dreadlockgeert Wat leuk dat je geïnteresseerd bent in deze functie. Je kan het beste mailen naar: jobs@teampicnic.com. ^Yannick
